0at6231	D	SUPER_X	4411174.5	Bm_v4_ChrX_scaffold_001	5137885.5
4at6231	unassigned	SUPER_2	3264315.0	Bm_v4_Chr1_scaffold_001	6312441.0
6at6231	E	SUPER_5	8240095.5	Bm_v4_Chr4_scaffold_001	12115536.5
7at6231	C	SUPER_2	5785206.0	Bm_v4_Chr1_scaffold_001	12990533.0
9at6231	C	SUPER_2	6872008.5	Bm_v4_Chr1_scaffold_001	6118748.5
18at6231	A	SUPER_1	6180854.0	Bm_v4_Chr3_scaffold_001	9818247.5
19at6231	E	SUPER_5	703494.0	Bm_v4_Chr4_scaffold_001	2918017.0
20at6231	B	SUPER_3	5539296.5	Bm_v4_Chr2_contig_001	8379763.0
21at6231	unassigned	SUPER_2	11240667.0	Bm_v4_Chr1_scaffold_001	12218055.5
22at6231	A	SUPER_1	8830267.5	Bm_v4_Chr3_scaffold_001	3479336.0
23at6231	C	SUPER_2	3750752.5	Bm_v4_Chr1_scaffold_001	3351988.0
25at6231	X	SUPER_X	5794544.5	Bm_v4_ChrX_scaffold_001	6650168.0
28at6231	C	SUPER_2	3106778.0	Bm_v4_Chr1_scaffold_001	6460795.5
29at6231	D	SUPER_X	477117.0	Bm_v4_ChrX_scaffold_001	731239.0
31at6231	E	SUPER_5	4350351.0	Bm_v4_Chr4_scaffold_001	5649322.5
32at6231	N	SUPER_4	1370522.0	Bm_v4_ChrX_scaffold_001	16280730.0
35at6231	E	SUPER_5	4753327.5	Bm_v4_Chr4_scaffold_001	5197939.5
39at6231	N	SUPER_4	67333.0	Bm_v4_ChrX_scaffold_001	12403659.5
40at6231	E	SUPER_5	5627063.5	Bm_v4_Chr4_scaffold_001	7592165.0
43at6231	A	SUPER_1	367306.0	Bm_v4_Chr3_scaffold_001	10460351.0
48at6231	A	SUPER_1	3226188.5	Bm_v4_Chr3_scaffold_001	6359926.5
55at6231	C	SUPER_2	6584016.0	Bm_v4_Chr1_scaffold_001	9451037.5
57at6231	A	SUPER_1	4729807.0	Bm_v4_Chr3_scaffold_001	7313509.0
60at6231	D	SUPER_X	9371488.5	Bm_v4_ChrX_scaffold_001	10734364.0
63at6231	D	SUPER_X	4057588.0	Bm_v4_ChrX_scaffold_001	4771343.5
65at6231	B	SUPER_3	601787.0	Bm_v4_Chr2_contig_001	1017417.0
68at6231	A	SUPER_1	2238058.0	Bm_v4_Chr3_scaffold_001	13763761.0
72at6231	C	SUPER_2	10434836.0	Bm_v4_Chr1_scaffold_001	11626495.5
74at6231	A	SUPER_1	7298677.0	Bm_v4_Chr3_scaffold_001	5371583.0
76at6231	A	SUPER_1	3803015.0	Bm_v4_Chr3_scaffold_001	7048139.0
86at6231	X	SUPER_X	1210286.5	Bm_v4_ChrX_scaffold_001	1529747.5
88at6231	E	SUPER_5	6999189.0	Bm_v4_Chr4_scaffold_001	7950976.0
90at6231	unassigned	SUPER_4	8965095.0	Bm_v4_ChrX_scaffold_001	19543061.0
91at6231	D	SUPER_X	4652774.0	Bm_v4_ChrX_scaffold_001	5395618.0
92at6231	C	SUPER_2	4679692.0	Bm_v4_Chr1_scaffold_001	1977959.0
96at6231	D	SUPER_X	982502.0	Bm_v4_ChrX_scaffold_001	118507.0
97at6231	unassigned	SUPER_5	6541935.0	Bm_v4_Chr4_scaffold_001	7052906.5
100at6231	B	SUPER_3	2605249.5	Bm_v4_Chr2_contig_001	4078726.0
101at6231	N	SUPER_4	7787532.0	Bm_v4_ChrX_scaffold_001	24811774.0
107at6231	B	SUPER_3	7193059.0	Bm_v4_Chr2_contig_001	6015816.0
112at6231	N	SUPER_4	6821214.0	Bm_v4_ChrX_scaffold_001	19264478.5
117at6231	A	SUPER_1	2739531.0	Bm_v4_Chr3_scaffold_001	11032695.5
119at6231	C	SUPER_2	7326117.5	Bm_v4_Chr1_scaffold_001	8884510.5
121at6231	A	SUPER_1	7767854.5	Bm_v4_Chr3_scaffold_001	2741084.5
125at6231	E	SUPER_5	1245343.5	Bm_v4_Chr4_scaffold_001	3566319.0
127at6231	N	SUPER_4	1123343.5	Bm_v4_ChrX_scaffold_001	14765195.5
131at6231	B	SUPER_3	6587462.5	Bm_v4_Chr2_contig_001	7682852.0
132at6231	C	SUPER_2	7648745.5	Bm_v4_Chr1_scaffold_001	8530858.0
137at6231	C	SUPER_2	176263.5	Bm_v4_Chr1_scaffold_001	661986.0
139at6231	X	SUPER_X	10305222.5	Bm_v4_ChrX_scaffold_001	11757504.0
144at6231	N	SUPER_4	2877212.0	Bm_v4_ChrX_scaffold_001	15053586.0
146at6231	B	SUPER_3	3920317.5	Bm_v4_Chr2_contig_001	4633599.5
147at6231	N	SUPER_4	2027198.0	Bm_v4_ChrX_scaffold_001	14126841.0
