0at6231	D	SUPER_X	4411174.5	dirofilaria_immitis_chrX	7793657.0
4at6231	unassigned	SUPER_2	3264315.0	dirofilaria_immitis_chr1	7106365.0
6at6231	E	SUPER_5	8240095.5	dirofilaria_immitis_chrX	23256967.5
7at6231	C	SUPER_2	5785206.0	dirofilaria_immitis_chr1	12193725.5
9at6231	C	SUPER_2	6872008.5	dirofilaria_immitis_chr1	7308881.0
18at6231	A	SUPER_1	6180854.0	dirofilaria_immitis_chr2	13003278.5
19at6231	E	SUPER_5	703494.0	dirofilaria_immitis_chrX	15210430.0
20at6231	B	SUPER_3	5539296.5	dirofilaria_immitis_chr3	7099309.0
21at6231	unassigned	SUPER_2	11240667.0	dirofilaria_immitis_chr1	13097637.5
22at6231	A	SUPER_1	8830267.5	dirofilaria_immitis_chr2	2143902.0
23at6231	C	SUPER_2	3750752.5	dirofilaria_immitis_chr1	4154552.0
25at6231	X	SUPER_X	5794544.5	dirofilaria_immitis_chrX	6166290.0
28at6231	C	SUPER_2	3106778.0	dirofilaria_immitis_chr1	6938230.5
29at6231	D	SUPER_X	477117.0	dirofilaria_immitis_chrX	12414745.0
31at6231	E	SUPER_5	4350351.0	dirofilaria_immitis_chrX	19296128.5
32at6231	N	SUPER_4	1370522.0	dirofilaria_immitis_chr4	4627103.5
35at6231	E	SUPER_5	4753327.5	dirofilaria_immitis_chrX	19787314.0
39at6231	N	SUPER_4	67333.0	dirofilaria_immitis_chr4	66850.0
40at6231	E	SUPER_5	5627063.5	dirofilaria_immitis_chrX	19174805.0
43at6231	A	SUPER_1	367306.0	dirofilaria_immitis_chr2	10995415.0
48at6231	A	SUPER_1	3226188.5	dirofilaria_immitis_chr2	8146638.0
55at6231	C	SUPER_2	6584016.0	dirofilaria_immitis_chr1	7693015.5
57at6231	A	SUPER_1	4729807.0	dirofilaria_immitis_chr2	9286761.5
60at6231	D	SUPER_X	9371488.5	dirofilaria_immitis_chrX	2058915.0
63at6231	D	SUPER_X	4057588.0	dirofilaria_immitis_chrX	8205806.0
65at6231	B	SUPER_3	601787.0	dirofilaria_immitis_chr3	9744937.5
68at6231	A	SUPER_1	2238058.0	dirofilaria_immitis_chr2	5700967.5
72at6231	C	SUPER_2	10434836.0	dirofilaria_immitis_chr1	15156626.5
74at6231	A	SUPER_1	7298677.0	dirofilaria_immitis_chr2	4609275.0
76at6231	A	SUPER_1	3803015.0	dirofilaria_immitis_chr2	9586083.5
90at6231	unassigned	SUPER_4	8965095.0	dirofilaria_immitis_chr4	9347859.5
91at6231	D	SUPER_X	4652774.0	dirofilaria_immitis_chrX	7522107.5
96at6231	D	SUPER_X	982502.0	dirofilaria_immitis_chrX	9493828.0
100at6231	B	SUPER_3	2605249.5	dirofilaria_immitis_chr3	4166584.0
101at6231	N	SUPER_4	7787532.0	dirofilaria_immitis_chr4	10966896.5
107at6231	B	SUPER_3	7193059.0	dirofilaria_immitis_chr3	13802590.0
112at6231	N	SUPER_4	6821214.0	dirofilaria_immitis_chr4	9644872.0
117at6231	A	SUPER_1	2739531.0	dirofilaria_immitis_chr2	6569793.5
121at6231	A	SUPER_1	7767854.5	dirofilaria_immitis_chr2	4693076.0
125at6231	E	SUPER_5	1245343.5	dirofilaria_immitis_chrX	17257240.5
127at6231	N	SUPER_4	1123343.5	dirofilaria_immitis_chr4	4490203.0
131at6231	B	SUPER_3	6587462.5	dirofilaria_immitis_chr3	6326087.0
132at6231	C	SUPER_2	7648745.5	dirofilaria_immitis_chr1	9112625.0
137at6231	C	SUPER_2	176263.5	dirofilaria_immitis_chr1	2885921.0
139at6231	X	SUPER_X	10305222.5	dirofilaria_immitis_chrX	768248.0
144at6231	N	SUPER_4	2877212.0	dirofilaria_immitis_chr4	2679557.0
146at6231	B	SUPER_3	3920317.5	dirofilaria_immitis_chr3	5674946.5
147at6231	N	SUPER_4	2027198.0	dirofilaria_immitis_chr4	661250.0
149at6231	B	SUPER_3	9731664.0	dirofilaria_immitis_chr3	12612044.0
151at6231	C	SUPER_2	11496842.0	dirofilaria_immitis_chr1	13683035.0
152at6231	B	SUPER_3	4683100.0	dirofilaria_immitis_chr3	6133521.0
161at6231	B	SUPER_3	9766438.5	dirofilaria_immitis_chr3	12659316.0
164at6231	unassigned	SUPER_X	1800242.5	dirofilaria_immitis_chrX	10430019.5
165at6231	X	SUPER_X	2535411.0	dirofilaria_immitis_chrX	11241492.0
166at6231	C	SUPER_2	2325829.0	dirofilaria_immitis_chr1	968852.0
170at6231	D	SUPER_X	3755499.0	dirofilaria_immitis_chrX	8785311.5
172at6231	D	SUPER_4	2617887.0	dirofilaria_immitis_chr4	2596281.0
175at6231	A	SUPER_1	911490.0	dirofilaria_immitis_chr2	8587751.0
181at6231	B	SUPER_3	2049201.5	dirofilaria_immitis_chr3	4702173.0
183at6231	C	SUPER_2	4739812.0	dirofilaria_immitis_chr1	6210122.5
184at6231	B	SUPER_3	92547.5	dirofilaria_immitis_chr2	10737663.0
185at6231	C	SUPER_2	7267359.0	dirofilaria_immitis_chr1	2110877.0
189at6231	N	SUPER_4	2152270.0	dirofilaria_immitis_chr4	812903.5
190at6231	B	SUPER_3	343503.5	dirofilaria_immitis_chr3	659193.0
194at6231	D	SUPER_5	2690644.5	dirofilaria_immitis_chrX	13484439.0
196at6231	C	SUPER_2	342658.0	dirofilaria_immitis_chr1	4869188.0
197at6231	B	SUPER_3	4468904.0	dirofilaria_immitis_chr3	1127222.5
198at6231	N	SUPER_4	6616926.0	dirofilaria_immitis_chr4	13341747.5
199at6231	C	SUPER_2	10677919.5	dirofilaria_immitis_chr1	14219566.5
201at6231	B	SUPER_3	4871662.0	dirofilaria_immitis_chr3	7940275.0
204at6231	unassigned	SUPER_2	7560757.5	dirofilaria_immitis_chr1	9219676.0
210at6231	C	SUPER_2	8715963.0	dirofilaria_immitis_chr1	11881095.5
216at6231	A	SUPER_1	9284950.5	dirofilaria_immitis_chr2	12331125.5
217at6231	E	SUPER_5	6657560.5	dirofilaria_immitis_chrX	20868131.0
219at6231	B	SUPER_3	4269490.0	dirofilaria_immitis_chr3	4902710.0
223at6231	unassigned	SUPER_2	1769591.5	dirofilaria_immitis_chr1	5426066.0
225at6231	unassigned	SUPER_3	9697580.5	dirofilaria_immitis_chr3	12561883.0
229at6231	unassigned	SUPER_1	2957777.0	dirofilaria_immitis_chr2	7836437.5
232at6231	N	SUPER_4	7136975.5	dirofilaria_immitis_chr4	8875552.0
238at6231	A	SUPER_1	10728719.0	dirofilaria_immitis_chr2	2899669.0
241at6231	A	SUPER_1	2542720.0	dirofilaria_immitis_chr2	6815248.0
243at6231	D	SUPER_X	783942.0	dirofilaria_immitis_chrX	9369092.0
252at6231	X	SUPER_X	4718745.5	dirofilaria_immitis_chrX	7448722.5
265at6231	C	SUPER_2	4150777.0	dirofilaria_immitis_chr1	374443.5
267at6231	C	SUPER_2	9073456.5	dirofilaria_immitis_chr1	11595542.0
270at6231	E	SUPER_5	9759314.0	dirofilaria_immitis_chrX	27522326.0
277at6231	unassigned	SUPER_5	5833812.0	dirofilaria_immitis_chrX	21799893.5
279at6231	C	SUPER_2	8656626.5	dirofilaria_immitis_chr1	11946637.0
286at6231	E	SUPER_5	2940427.0	dirofilaria_immitis_chrX	13816108.0
287at6231	E	SUPER_5	8787158.0	dirofilaria_immitis_chrX	25969357.0
288at6231	A	SUPER_1	6461441.0	dirofilaria_immitis_chr2	13337891.0
293at6231	C	SUPER_2	11030047.0	dirofilaria_immitis_chr1	12288449.0
294at6231	A	SUPER_4	2837108.0	dirofilaria_immitis_chr4	4444012.5
299at6231	C	SUPER_2	2238070.0	dirofilaria_immitis_chr1	835356.0
300at6231	C	SUPER_2	5290025.5	dirofilaria_immitis_chr1	10573789.5
302at6231	B	SUPER_3	9475766.0	dirofilaria_immitis_chr3	15106628.5
311at6231	N	SUPER_4	7051024.5	dirofilaria_immitis_chr4	8970231.0
318at6231	A	SUPER_1	7609204.0	dirofilaria_immitis_chr2	4931025.0
319at6231	B	SUPER_3	6427397.0	dirofilaria_immitis_chr3	8135708.0
